Kind,Name,CountLineCode,SumCyclomatic
Public Static Method,"org.apache.commons.collections.MapUtils.getObject",6,2
Public Static Method,"org.apache.commons.collections.MapUtils.getObject",9,3
Public Static Method,"org.apache.commons.collections.MapUtils.getShort",9,3
Public Static Method,"org.apache.commons.collections.MapUtils.getShort",7,2
Public Static Method,"org.apache.commons.collections.MapUtils.getShortValue",7,2
Public Static Method,"org.apache.commons.collections.MapUtils.getShortValue",7,2
Public Static Method,"org.apache.commons.collections.MapUtils.getString",9,3
Public Static Method,"org.apache.commons.collections.MapUtils.getString",7,2
Public Static Method,"org.apache.commons.collections.MapUtils.toMap",8,1
Public Static Method,"org.apache.commons.collections.MapUtils.toProperties",12,3
Public Class,"org.apache.commons.collections.MultiHashMap",144,26
Public Constructor,"org.apache.commons.collections.MultiHashMap.MultiHashMap",3,1
Public Constructor,"org.apache.commons.collections.MultiHashMap.MultiHashMap",3,1
Public Constructor,"org.apache.commons.collections.MultiHashMap.MultiHashMap",3,1
Public Constructor,"org.apache.commons.collections.MultiHashMap.MultiHashMap",3,1
Private Class,"org.apache.commons.collections.MultiHashMap.ValueIterator",31,9
Private Constructor,"org.apache.commons.collections.MultiHashMap.ValueIterator.ValueIterator",3,1
Public Method,"org.apache.commons.collections.MultiHashMap.ValueIterator.hasNext",3,1
Public Method,"org.apache.commons.collections.MultiHashMap.ValueIterator.next",6,2
Public Method,"org.apache.commons.collections.MultiHashMap.ValueIterator.remove",6,2
Private Method,"org.apache.commons.collections.MultiHashMap.ValueIterator.searchNextIterator",9,3
Private Class,"org.apache.commons.collections.MultiHashMap.Values",17,4
Public Method,"org.apache.commons.collections.MultiHashMap.Values.clear",3,1
Public Method,"org.apache.commons.collections.MultiHashMap.Values.iterator",3,1
Public Method,"org.apache.commons.collections.MultiHashMap.Values.size",9,2
Public Method,"org.apache.commons.collections.MultiHashMap.clear",10,2
Public Method,"org.apache.commons.collections.MultiHashMap.clone",10,2
Public Method,"org.apache.commons.collections.MultiHashMap.containsValue",15,4
Protected Method,"org.apache.commons.collections.MultiHashMap.createCollection",7,2
Public Method,"org.apache.commons.collections.MultiHashMap.put",9,3
Private Method,"org.apache.commons.collections.MultiHashMap.readObject",14,4
Public Method,"org.apache.commons.collections.MultiHashMap.remove",11,3
Public Method,"org.apache.commons.collections.MultiHashMap.values",4,2
Public Interface,"org.apache.commons.collections.MultiMap",3,0
Public Abstract Method,"org.apache.commons.collections.MultiMap.remove",1,0
Public Interface,"org.apache.commons.collections.OrderedBidiMap",4,0
Public Abstract Method,"org.apache.commons.collections.OrderedBidiMap.inverseBidiMap",1,0
Public Abstract Method,"org.apache.commons.collections.OrderedBidiMap.inverseOrderedBidiMap",1,0
Public Interface,"org.apache.commons.collections.OrderedIterator",4,0
Abstract Method,"org.apache.commons.collections.OrderedIterator.hasPrevious",1,0
Abstract Method,"org.apache.commons.collections.OrderedIterator.previous",1,0
Public Interface,"org.apache.commons.collections.OrderedMap",7,0
Public Abstract Method,"org.apache.commons.collections.OrderedMap.firstKey",1,0
Public Abstract Method,"org.apache.commons.collections.OrderedMap.lastKey",1,0
Public Abstract Method,"org.apache.commons.collections.OrderedMap.nextKey",1,0
Abstract Method,"org.apache.commons.collections.OrderedMap.orderedMapIterator",1,0
Public Abstract Method,"org.apache.commons.collections.OrderedMap.previousKey",1,0
Public Interface,"org.apache.commons.collections.OrderedMapIterator",4,0
Abstract Method,"org.apache.commons.collections.OrderedMapIterator.hasPrevious",1,0
Abstract Method,"org.apache.commons.collections.OrderedMapIterator.previous",1,0
Public Interface,"org.apache.commons.collections.Predicate",3,0
Public Abstract Method,"org.apache.commons.collections.Predicate.evaluate",1,0
Public Class,"org.apache.commons.collections.PredicateUtils",89,29
Public Constructor,"org.apache.commons.collections.PredicateUtils.PredicateUtils",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.allPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.allPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.andPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.anyPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.anyPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.asPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.eitherPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.equalPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.exceptionPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.falsePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.identityPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.instanceofPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.invokerPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.invokerPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.neitherPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.nonePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.nonePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.notNullPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.notPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.nullIsExceptionPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.nullIsFalsePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.nullIsTruePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.nullPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.onePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.onePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.orPredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.truePredicate",3,1
Public Static Method,"org.apache.commons.collections.PredicateUtils.uniquePredicate",3,1
Public Interface,"org.apache.commons.collections.PriorityQueue",7,0
Abstract Method,"org.apache.commons.collections.PriorityQueue.clear",1,0
Abstract Method,"org.apache.commons.collections.PriorityQueue.insert",1,0
Abstract Method,"org.apache.commons.collections.PriorityQueue.isEmpty",1,0
Abstract Method,"org.apache.commons.collections.PriorityQueue.peek",1,0
Abstract Method,"org.apache.commons.collections.PriorityQueue.pop",1,0
Public Abstract Class,"org.apache.commons.collections.ProxyMap",48,15
Public Constructor,"org.apache.commons.collections.ProxyMap.ProxyMap",3,1
Public Method,"org.apache.commons.collections.ProxyMap.clear",3,1
Public Method,"org.apache.commons.collections.ProxyMap.containsKey",3,1
Public Method,"org.apache.commons.collections.ProxyMap.containsValue",3,1
Public Method,"org.apache.commons.collections.ProxyMap.entrySet",3,1
Public Method,"org.apache.commons.collections.ProxyMap.equals",3,1
Public Method,"org.apache.commons.collections.ProxyMap.get",3,1
Public Method,"org.apache.commons.collections.ProxyMap.hashCode",3,1
Public Method,"org.apache.commons.collections.ProxyMap.isEmpty",3,1
Public Method,"org.apache.commons.collections.ProxyMap.keySet",3,1
Public Method,"org.apache.commons.collections.ProxyMap.put",3,1
Public Method,"org.apache.commons.collections.ProxyMap.putAll",3,1
Public Method,"org.apache.commons.collections.ProxyMap.remove",3,1
Public Method,"org.apache.commons.collections.ProxyMap.size",3,1
Public Method,"org.apache.commons.collections.ProxyMap.values",3,1
Public Class,"org.apache.commons.collections.ReferenceMap",468,57
Private Class,"org.apache.commons.collections.ReferenceMap.Entry",54,20
Public Constructor,"org.apache.commons.collections.ReferenceMap.Entry.Entry",6,1
Public Method,"org.apache.commons.collections.ReferenceMap.Entry.equals",10,5
Public Method,"org.apache.commons.collections.ReferenceMap.Entry.getKey",3,2
Public Method,"org.apache.commons.collections.ReferenceMap.Entry.getValue",3,2
Public Method,"org.apache.commons.collections.ReferenceMap.Entry.hashCode",4,2
Method,"org.apache.commons.collections.ReferenceMap.Entry.purge",13,5
Public Method,"org.apache.commons.collections.ReferenceMap.Entry.setValue",6,2
Public Method,"org.apache.commons.collections.ReferenceMap.Entry.toString",3,1
Private Class,"org.apache.commons.collections.ReferenceMap.EntryIterator",65,15
Public Constructor,"org.apache.commons.collections.ReferenceMap.EntryIterator.EntryIterator",4,2
Private Method,"org.apache.commons.collections.ReferenceMap.EntryIterator.checkMod",5,2
Public Method,"org.apache.commons.collections.ReferenceMap.EntryIterator.hasNext",22,5
Public Method,"org.apache.commons.collections.ReferenceMap.EntryIterator.next",3,1
Protected Method,"org.apache.commons.collections.ReferenceMap.EntryIterator.nextEntry",11,2
Private Method,"org.apache.commons.collections.ReferenceMap.EntryIterator.nextNull",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.EntryIterator.remove",9,2
Private Class,"org.apache.commons.collections.ReferenceMap.KeyIterator",5,1
Public Method,"org.apache.commons.collections.ReferenceMap.KeyIterator.next",3,1
Public Constructor,"org.apache.commons.collections.ReferenceMap.ReferenceMap",3,1
Public Constructor,"org.apache.commons.collections.ReferenceMap.ReferenceMap",4,1
Public Constructor,"org.apache.commons.collections.ReferenceMap.ReferenceMap",3,1
Public Constructor,"org.apache.commons.collections.ReferenceMap.ReferenceMap",9,1
Public Constructor,"org.apache.commons.collections.ReferenceMap.ReferenceMap",18,4
Private Static Class,"org.apache.commons.collections.ReferenceMap.SoftRef",10,2
Public Constructor,"org.apache.commons.collections.ReferenceMap.SoftRef.SoftRef",4,1
Public Method,"org.apache.commons.collections.ReferenceMap.SoftRef.hashCode",3,1
Private Class,"org.apache.commons.collections.ReferenceMap.ValueIterator",5,1
Public Method,"org.apache.commons.collections.ReferenceMap.ValueIterator.next",3,1
Private Static Class,"org.apache.commons.collections.ReferenceMap.WeakRef",10,2
Public Constructor,"org.apache.commons.collections.ReferenceMap.WeakRef.WeakRef",4,1
Public Method,"org.apache.commons.collections.ReferenceMap.WeakRef.hashCode",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.clear",5,2
Public Method,"org.apache.commons.collections.ReferenceMap.containsKey",6,2
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet",44,2
Anonymous Class,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1)",37,11
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).clear",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).contains",7,3
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).iterator",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).remove",8,2
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).size",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).toArray",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.entrySet.(Anon_1).toArray",9,2
Public Method,"org.apache.commons.collections.ReferenceMap.get",6,2
Private Method,"org.apache.commons.collections.ReferenceMap.getEntry",11,4
Private Method,"org.apache.commons.collections.ReferenceMap.indexFor",9,1
Public Method,"org.apache.commons.collections.ReferenceMap.isEmpty",4,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet",32,2
Anonymous Class,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2)",27,8
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).clear",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).contains",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).iterator",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).remove",4,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).size",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).toArray",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.keySet.(Anon_2).toArray",7,2
Private Method,"org.apache.commons.collections.ReferenceMap.purge",7,2
Private Method,"org.apache.commons.collections.ReferenceMap.purge",16,4
Public Method,"org.apache.commons.collections.ReferenceMap.put",23,6
Private Method,"org.apache.commons.collections.ReferenceMap.readObject",12,2
Public Method,"org.apache.commons.collections.ReferenceMap.remove",20,5
Private Method,"org.apache.commons.collections.ReferenceMap.resize",16,3
Public Method,"org.apache.commons.collections.ReferenceMap.size",4,1
Private Method,"org.apache.commons.collections.ReferenceMap.toReference",8,4
Public Method,"org.apache.commons.collections.ReferenceMap.values",25,2
Anonymous Class,"org.apache.commons.collections.ReferenceMap.values.(Anon_3)",20,6
Public Method,"org.apache.commons.collections.ReferenceMap.values.(Anon_3).clear",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.values.(Anon_3).iterator",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.values.(Anon_3).size",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.values.(Anon_3).toArray",3,1
Public Method,"org.apache.commons.collections.ReferenceMap.values.(Anon_3).toArray",7,2
Private Static Method,"org.apache.commons.collections.ReferenceMap.verify",6,2
Private Method,"org.apache.commons.collections.ReferenceMap.writeObject",10,2
Public Interface,"org.apache.commons.collections.ResettableIterator",3,0
Public Abstract Method,"org.apache.commons.collections.ResettableIterator.reset",1,0
Public Interface,"org.apache.commons.collections.ResettableListIterator",3,0
Public Abstract Method,"org.apache.commons.collections.ResettableListIterator.reset",1,0
Public Class,"org.apache.commons.collections.SequencedHashMap",404,65
Private Static Class,"org.apache.commons.collections.SequencedHashMap.Entry",39,14
Public Constructor,"org.apache.commons.collections.SequencedHashMap.Entry.Entry",4,1
Public Method,"org.apache.commons.collections.SequencedHashMap.Entry.equals",12,6
Public Method,"org.apache.commons.collections.SequencedHashMap.Entry.getKey",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.Entry.getValue",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.Entry.hashCode",3,3
Public Method,"org.apache.commons.collections.SequencedHashMap.Entry.setValue",5,1
Public Method,"org.apache.commons.collections.SequencedHashMap.Entry.toString",3,1
Private Class,"org.apache.commons.collections.SequencedHashMap.OrderedIterator",42,11
Public Constructor,"org.apache.commons.collections.SequencedHashMap.OrderedIterator.OrderedIterator",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.OrderedIterator.hasNext",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.OrderedIterator.next",20,6
Public Method,"org.apache.commons.collections.SequencedHashMap.OrderedIterator.remove",11,3
Public Constructor,"org.apache.commons.collections.SequencedHashMap.SequencedHashMap",4,1
Public Constructor,"org.apache.commons.collections.SequencedHashMap.SequencedHashMap",4,1
Public Constructor,"org.apache.commons.collections.SequencedHashMap.SequencedHashMap",4,1
Public Constructor,"org.apache.commons.collections.SequencedHashMap.SequencedHashMap",4,1
Public Method,"org.apache.commons.collections.SequencedHashMap.clear",6,1
Public Method,"org.apache.commons.collections.SequencedHashMap.clone",7,1
Public Method,"org.apache.commons.collections.SequencedHashMap.containsKey",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.containsValue",14,6
Private Static Method,"org.apache.commons.collections.SequencedHashMap.createSentinel",6,1
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet",37,1
Anonymous Class,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3)",34,11
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).clear",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).contains",3,1
Private Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).findEntry",12,4
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).isEmpty",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).iterator",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).remove",6,2
Public Method,"org.apache.commons.collections.SequencedHashMap.entrySet.(Anon_3).size",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.equals",9,4
Public Method,"org.apache.commons.collections.SequencedHashMap.get",6,2
Public Method,"org.apache.commons.collections.SequencedHashMap.get",3,1
Private Method,"org.apache.commons.collections.SequencedHashMap.getEntry",15,4
Public Method,"org.apache.commons.collections.SequencedHashMap.getFirst",3,2
Public Method,"org.apache.commons.collections.SequencedHashMap.getFirstKey",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.getFirstValue",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.getLast",3,2
Public Method,"org.apache.commons.collections.SequencedHashMap.getLastKey",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.getLastValue",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.getValue",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.hashCode",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.indexOf",12,3
Private Method,"org.apache.commons.collections.SequencedHashMap.insertEntry",6,1
Public Method,"org.apache.commons.collections.SequencedHashMap.isEmpty",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.iterator",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet",23,1
Anonymous Class,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1)",20,6
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1).clear",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1).contains",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1).isEmpty",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1).iterator",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1).remove",4,1
Public Method,"org.apache.commons.collections.SequencedHashMap.keySet.(Anon_1).size",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.lastIndexOf",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.put",14,2
Public Method,"org.apache.commons.collections.SequencedHashMap.putAll",7,2
Public Method,"org.apache.commons.collections.SequencedHashMap.readExternal",8,2
Public Method,"org.apache.commons.collections.SequencedHashMap.remove",4,2
Public Method,"org.apache.commons.collections.SequencedHashMap.remove",3,1
Private Method,"org.apache.commons.collections.SequencedHashMap.removeEntry",4,1
Private Method,"org.apache.commons.collections.SequencedHashMap.removeImpl",8,2
Public Method,"org.apache.commons.collections.SequencedHashMap.sequence",8,2
Public Method,"org.apache.commons.collections.SequencedHashMap.size",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.toString",14,3
Public Method,"org.apache.commons.collections.SequencedHashMap.values",37,1
Anonymous Class,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2)",34,11
Public Method,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2).clear",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2).contains",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2).isEmpty",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2).iterator",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2).remove",18,6
Public Method,"org.apache.commons.collections.SequencedHashMap.values.(Anon_2).size",3,1
Public Method,"org.apache.commons.collections.SequencedHashMap.writeExternal",7,2
Public Class,"org.apache.commons.collections.SetUtils",63,19
Public Constructor,"org.apache.commons.collections.SetUtils.SetUtils",2,1
Public Static Method,"org.apache.commons.collections.SetUtils.hashCodeForSet",15,4
Public Static Method,"org.apache.commons.collections.SetUtils.isEqualSet",9,3
Public Static Method,"org.apache.commons.collections.SetUtils.orderedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.predicatedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.predicatedSortedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.synchronizedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.synchronizedSortedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.transformedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.transformedSortedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.typedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.typedSortedSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.unmodifiableSet",3,1
Public Static Method,"org.apache.commons.collections.SetUtils.unmodifiableSortedSet",3,1
Public Interface,"org.apache.commons.collections.SortedBag",5,0
Public Abstract Method,"org.apache.commons.collections.SortedBag.comparator",1,0
Public Abstract Method,"org.apache.commons.collections.SortedBag.first",1,0
Public Abstract Method,"org.apache.commons.collections.SortedBag.last",1,0
Public Interface,"org.apache.commons.collections.SortedBidiMap",4,0
Public Abstract Method,"org.apache.commons.collections.SortedBidiMap.inverseBidiMap",1,0
Public Abstract Method,"org.apache.commons.collections.SortedBidiMap.inverseSortedBidiMap",1,0
Public Class,"org.apache.commons.collections.StaticBucketMap",391,46
Private Class,"org.apache.commons.collections.StaticBucketMap.EntryIterator",33,10
Public Method,"org.apache.commons.collections.StaticBucketMap.EntryIterator.hasNext",15,5
Public Method,"org.apache.commons.collections.StaticBucketMap.EntryIterator.next",3,1
Protected Method,"org.apache.commons.collections.StaticBucketMap.EntryIterator.nextEntry",5,2
Public Method,"org.apache.commons.collections.StaticBucketMap.EntryIterator.remove",5,2
Private Class,"org.apache.commons.collections.StaticBucketMap.EntrySet",37,10
Public Method,"org.apache.commons.collections.StaticBucketMap.EntrySet.clear",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.EntrySet.contains",10,3
Public Method,"org.apache.commons.collections.StaticBucketMap.EntrySet.iterator",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.EntrySet.remove",16,4
Public Method,"org.apache.commons.collections.StaticBucketMap.EntrySet.size",3,1
Private Class,"org.apache.commons.collections.StaticBucketMap.KeyIterator",5,1
Public Method,"org.apache.commons.collections.StaticBucketMap.KeyIterator.next",3,1
Private Class,"org.apache.commons.collections.StaticBucketMap.KeySet",27,7
Public Method,"org.apache.commons.collections.StaticBucketMap.KeySet.clear",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.KeySet.contains",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.KeySet.iterator",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.KeySet.remove",13,3
Public Method,"org.apache.commons.collections.StaticBucketMap.KeySet.size",3,1
Private Static Class,"org.apache.commons.collections.StaticBucketMap.Lock",3,0
Private Static Class,"org.apache.commons.collections.StaticBucketMap.Node",36,12
Public Method,"org.apache.commons.collections.StaticBucketMap.Node.equals",11,6
Public Method,"org.apache.commons.collections.StaticBucketMap.Node.getKey",4,1
Public Method,"org.apache.commons.collections.StaticBucketMap.Node.getValue",4,1
Public Method,"org.apache.commons.collections.StaticBucketMap.Node.hashCode",5,3
Public Method,"org.apache.commons.collections.StaticBucketMap.Node.setValue",6,1
Public Constructor,"org.apache.commons.collections.StaticBucketMap.StaticBucketMap",14,3
Public Constructor,"org.apache.commons.collections.StaticBucketMap.StaticBucketMap",4,1
Private Class,"org.apache.commons.collections.StaticBucketMap.ValueIterator",5,1
Public Method,"org.apache.commons.collections.StaticBucketMap.ValueIterator.next",3,1
Private Class,"org.apache.commons.collections.StaticBucketMap.Values",11,3
Public Method,"org.apache.commons.collections.StaticBucketMap.Values.clear",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.Values.iterator",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.Values.size",3,1
Public Method,"org.apache.commons.collections.StaticBucketMap.atomic",4,2
Private Method,"org.apache.commons.collections.StaticBucketMap.atomic",9,2
Public Method,"org.apache.commons.collections.StaticBucketMap.clear",11,2
Public Method,"org.apache.commons.collections.StaticBucketMap.containsKey",17,3
Public Method,"org.apache.commons.collections.StaticBucketMap.containsValue",20,4
Public Method,"org.apache.commons.collections.StaticBucketMap.entrySet",4,1
Public Method,"org.apache.commons.collections.StaticBucketMap.equals",8,4
Public Method,"org.apache.commons.collections.StaticBucketMap.get",17,3
Private Method,"org.apache.commons.collections.StaticBucketMap.getHash",13,3
Public Method,"org.apache.commons.collections.StaticBucketMap.hashCode",17,3
Public Method,"org.apache.commons.collections.StaticBucketMap.isEmpty",4,1
Public Method,"org.apache.commons.collections.StaticBucketMap.keySet",4,1
Public Method,"org.apache.commons.collections.StaticBucketMap.put",33,4
Public Method,"org.apache.commons.collections.StaticBucketMap.putAll",9,2
Public Method,"org.apache.commons.collections.StaticBucketMap.remove",28,4
Public Method,"org.apache.commons.collections.StaticBucketMap.size",9,2
Public Method,"org.apache.commons.collections.StaticBucketMap.values",4,1
Public Class,"org.apache.commons.collections.SynchronizedPriorityQueue",24,7
Public Constructor,"org.apache.commons.collections.SynchronizedPriorityQueue.SynchronizedPriorityQueue",3,1
Public Method,"org.apache.commons.collections.SynchronizedPriorityQueue.clear",3,1
Public Method,"org.apache.commons.collections.SynchronizedPriorityQueue.insert",3,1
Public Method,"org.apache.commons.collections.SynchronizedPriorityQueue.isEmpty",3,1
Public Method,"org.apache.commons.collections.SynchronizedPriorityQueue.peek",3,1
Public Method,"org.apache.commons.collections.SynchronizedPriorityQueue.pop",3,1
Public Method,"org.apache.commons.collections.SynchronizedPriorityQueue.toString",3,1
Public Class,"org.apache.commons.collections.TestAll",47,3
Public Constructor,"org.apache.commons.collections.TestAll.TestAll",3,1
Public Static Method,"org.apache.commons.collections.TestAll.main",4,1
Public Static Method,"org.apache.commons.collections.TestAll.suite",38,1
Public Class,"org.apache.commons.collections.TestAllPackages",24,3
Public Constructor,"org.apache.commons.collections.TestAllPackages.TestAllPackages",3,1
Public Static Method,"org.apache.commons.collections.TestAllPackages.main",4,1
Public Static Method,"org.apache.commons.collections.TestAllPackages.suite",15,1
Public Abstract Class,"org.apache.commons.collections.TestArrayList",32,7
Public Constructor,"org.apache.commons.collections.TestArrayList.TestArrayList",3,1
Public Static Method,"org.apache.commons.collections.TestArrayList.main",4,1
Public Method,"org.apache.commons.collections.TestArrayList.setUp",3,1
Public Static Method,"org.apache.commons.collections.TestArrayList.suite",3,1
Public Method,"org.apache.commons.collections.TestArrayList.testNewArrayList",10,2
Public Method,"org.apache.commons.collections.TestArrayList.testSearch",6,1
Public Class,"org.apache.commons.collections.TestArrayStack",67,10
Public Constructor,"org.apache.commons.collections.TestArrayStack.TestArrayStack",3,1
Public Static Method,"org.apache.commons.collections.TestArrayStack.main",4,1
Public Method,"org.apache.commons.collections.TestArrayStack.makeEmptyList",3,1
Public Method,"org.apache.commons.collections.TestArrayStack.setUp",4,1
Public Static Method,"org.apache.commons.collections.TestArrayStack.suite",3,1
Public Method,"org.apache.commons.collections.TestArrayStack.testNewStack",16,3
Public Method,"org.apache.commons.collections.TestArrayStack.testPushPeekPop",21,1
Public Method,"org.apache.commons.collections.TestArrayStack.testSearch",10,1
Public Class,"org.apache.commons.collections.TestBagUtils",141,28
Public Constructor,"org.apache.commons.collections.TestBagUtils.TestBagUtils",3,1
Public Static Method,"org.apache.commons.collections.TestBagUtils.suite",3,1
Public Method,"org.apache.commons.collections.TestBagUtils.testPredicatedBag",15,3
Public Method,"org.apache.commons.collections.TestBagUtils.testPredicatedSortedBag",15,3
Public Method,"org.apache.commons.collections.TestBagUtils.testSynchronizedBag",10,2
Public Method,"org.apache.commons.collections.TestBagUtils.testSynchronizedSortedBag",10,2
Public Method,"org.apache.commons.collections.TestBagUtils.testTransformedBag",15,3
Public Method,"org.apache.commons.collections.TestBagUtils.testTransformedSortedBag",15,3
Public Method,"org.apache.commons.collections.TestBagUtils.testTypedBag",15,3
Public Method,"org.apache.commons.collections.TestBagUtils.testTypedSortedBag",15,3
Public Method,"org.apache.commons.collections.TestBagUtils.testUnmodifiableBag",10,2
Public Method,"org.apache.commons.collections.TestBagUtils.testUnmodifiableSortedBag",10,2
Public Class,"org.apache.commons.collections.TestBeanMap",208,20
Public Static Class,"org.apache.commons.collections.TestBeanMap.BeanWithProperties",72,20
